"taxonomy1","taxonomy2","score"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Interior Designers","Decorators & Interior Designers","0.7037037"
"Bookkeeping Services","Accounting & Bookkeeping Services","0.7"
"Bookkeeping Services","Accounting & Bookkeeping Services","0.7"
"Bookkeeping Services","Accounting & Bookkeeping Services","0.7"
"Bookkeeping Services","Accounting & Bookkeeping Services","0.7"
"Bookkeeping Services","Accounting & Bookkeeping Services","0.7"
"Bookkeeping Services","Accounting & Bookkeeping Services","0.7"
"Bookkeeping Services","Accounting & Bookkeeping Services","0.7"
"Bookkeeping Services","Accounting & Bookkeeping Services","0.7"
"Bookkeeping Services","Accounting & Bookkeeping Services","0.7"
"Bookkeeping Services","Accounting & Bookkeeping Services","0.7"
"Bookkeeping Services","Accounting & Bookkeeping Services","0.7"
"Bookkeeping Services","Accounting & Bookkeeping Services","0.7"
"Bookkeeping Services","Accounting & Bookkeeping Services","0.7"
"Bookkeeping Services","Accounting & Bookkeeping Services","0.7"
"Bookkeeping Services","Accounting & Bookkeeping Services","0.7"
"Bookkeeping Services","Accounting & Bookkeeping Services","0.7"
"Bookkeeping Services","Accounting & Bookkeeping Services","0.7"
"Bookkeeping Services","Accounting & Bookkeeping Services","0.7"
"Tool and Die Manufacturing","Die Casting & Tool Manufacturing","0.6969697"
"Tool and Die Manufacturing","Die Casting & Tool Manufacturing","0.6969697"
"Tool and Die Manufacturing","Die Casting & Tool Manufacturing","0.6969697"
"Tool and Die Manufacturing","Die Casting & Tool Manufacturing","0.6969697"
"Tool and Die Manufacturing","Die Casting & Tool Manufacturing","0.6969697"
"Building Management / Property Management","Property Management","0.6896552"
"Building Management / Property Management","Property Management","0.6896552"
"Building Management / Property Management","Property Management","0.6896552"
"Building Management / Property Management","Property Management","0.6896552"
"Building Management / Property Management","Property Management","0.6896552"
"Building Management / Property Management","Property Management","0.6896552"
"Building Management / Property Management","Property Management","0.6896552"
"Building Management / Property Management","Property Management","0.6896552"
"Building Management / Property Management","Property Management","0.6896552"
"Building Management / Property Management","Property Management","0.6896552"
"Building Management / Property Management","Property Management","0.6896552"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Graphic Design (No Web Design)","Graphic Design","0.6818182"
"Veterinarians (No Veterinary Hospitals)","Veterinarians & Animal Hospitals","0.6666667"
"Veterinarians (No Veterinary Hospitals)","Veterinarians & Animal Hospitals","0.6666667"
"Veterinarians (No Veterinary Hospitals)","Veterinarians & Animal Hospitals","0.6666667"
"Veterinarians (No Veterinary Hospitals)","Veterinarians & Animal Hospitals","0.6666667"
"Veterinarians (No Veterinary Hospitals)","Veterinarians & Animal Hospitals","0.6666667"
"Veterinarians (No Veterinary Hospitals)","Veterinarians & Animal Hospitals","0.6666667"
"Veterinarians (No Veterinary Hospitals)","Veterinarians & Animal Hospitals","0.6666667"
"Veterinarians (No Veterinary Hospitals)","Veterinarians & Animal Hospitals","0.6666667"
"Veterinarians (No Veterinary Hospitals)","Veterinarians & Animal Hospitals","0.6666667"
"Veterinarians (No Veterinary Hospitals)","Veterinarians & Animal Hospitals","0.6666667"
"Veterinarians (No Veterinary Hospitals)","Veterinarians & Animal Hospitals","0.6666667"
"Veterinarians (No Veterinary Hospitals)","Veterinarians & Animal Hospitals","0.6666667"
"Veterinarians (No Veterinary Hospitals)","Veterinarians & Animal Hospitals","0.6666667"
"Veterinarians (No Veterinary Hospitals)","Veterinarians & Animal Hospitals","0.6666667"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Registered Massage Therapists","Massage Therapists","0.6551724"
"Public Relations","Public Relations Agencies","0.65384614"
"Public Relations","Public Relations Agencies","0.65384614"
"Public Relations","Public Relations Agencies","0.65384614"
"Public Relations","Public Relations Agencies","0.65384614"
"Public Relations","Public Relations Agencies","0.65384614"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Community Centres","Community Center","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Community Centres","Community Center","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Retail - Butcher Shop","Butcher shop","0.65"
"Car / Truck Rental","Car Rental","0.64705884"
"Car / Truck Rental","Car Rental","0.64705884"
"Car / Truck Rental","Car Rental","0.64705884"
"Insurance Agents / Brokers / Adjusters","Insurance - Agents, Carriers & Brokers","0.64102566"
"Insurance Agents / Brokers / Adjusters","Insurance - Agents, Carriers & Brokers","0.64102566"
"Insurance Agents / Brokers / Adjusters","Insurance - Agents, Carriers & Brokers","0.64102566"
"Insurance Agents / Brokers / Adjusters","Insurance - Agents, Carriers & Brokers","0.64102566"
"Insurance Agents / Brokers / Adjusters","Insurance - Agents, Carriers & Brokers","0.64102566"
"Insurance Agents / Brokers / Adjusters","Insurance - Agents, Carriers & Brokers","0.64102566"
"Insurance Agents / Brokers / Adjusters","Insurance - Agents, Carriers & Brokers","0.64102566"
"Insurance Agents / Brokers / Adjusters","Insurance - Agents, Carriers & Brokers","0.64102566"
"Insurance Agents / Brokers / Adjusters","Insurance - Agents, Carriers & Brokers","0.64102566"
"Insurance Agents / Brokers / Adjusters","Insurance - Agents, Carriers & Brokers","0.64102566"
"Insurance Agents / Brokers / Adjusters","Insurance - Agents, Carriers & Brokers","0.64102566"
"Insurance Agents / Brokers / Adjusters","Insurance - Agents, Carriers & Brokers","0.64102566"
"Insurance Agents / Brokers / Adjusters","Insurance - Agents, Carriers & Brokers","0.64102566"
"Insurance Agents / Brokers / Adjusters","Insurance - Agents, Carriers & Brokers","0.64102566"
"Insurance Agents / Brokers / Adjusters","Insurance - Agents, Carriers & Brokers","0.64102566"
"Insurance Agents / Brokers / Adjusters","Insurance - Agents, Carriers & Brokers","0.64102566"
"Insurance Agents / Brokers / Adjusters","Insurance - Agents, Carriers & Brokers","0.64102566"
"Insurance Agents / Brokers / Adjusters","Insurance - Agents, Carriers & Brokers","0.64102566"
"Insurance Agents / Brokers / Adjusters","Insurance - Agents, Carriers & Brokers","0.64102566"
